GeneID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
TRIM37,0.974848331,-0.598853998,-0.310601104,0.004615564,-0.42549582,0.395716878,0.019234318,-0.219834178,0.020760627,-0.147842564,0.343234201,-0.020391402,0.143494563
TRIM38,0.843783213,0.171398621,0.131295725,-0.228224555,-0.031763651,0.234893568,-0.156002548,0.239224413,0.073551318,-0.034070176,-0.076013324,-0.333976501,-0.053306698
TRIM39,1.182533505,0.175257243,0.215435323,-0.656219865,0.231417008,-0.118581673,0.103627293,-0.190450978,-0.202858709,-0.203122568,0.214740111,0.048880575,-0.009265139
TRIM4,0.909308858,-0.09904024,-0.565024091,-0.018927452,-0.009165784,0.066998199,0.066472448,-0.137924068,-0.028996804,0.032159957,-0.025994211,0.339427028,0.131713301
TRIM41,0.899771719,0.861052399,-0.306289415,0.113650536,0.65056359,-0.150883127,0.38803334,-0.200972504,-0.199831754,-0.322482984,0.207654917,0.104522048,-0.139089666
TRIM43,-4.779357159,-0.970510701,0.733643062,-0.275228425,-0.214917935,0.335098139,0.342866073,-0.813916381,-0.11953986,0.140161216,-0.435844129,0.297577744,-0.517522666
TRIM44,0.823064756,-0.061185199,-0.467407807,-0.342504078,-0.240947645,0.180628337,-0.00107617,-0.01029696,0.105618065,0.253187104,-0.231576641,-0.013931247,-0.045728262
TRIM45,-0.86981548,-0.00683752,-0.713915174,-1.029409964,-0.088032721,0.401224842,-0.523306909,6.06435612369206e-05,0.162759323,-0.041396597,0.34397818,-0.54556654,-0.203724779
TRIM46,-1.598232059,0.740147244,-0.441209487,0.655193135,-0.267483942,0.813542592,-0.233266632,0.666427424,0.637422789,-0.898322425,-0.422548825,0.901133004,-0.534132452
TRIM47,-0.658077594,0.276133541,-1.880188896,0.089962836,0.320274878,0.979777717,0.613016209,-0.788736251,-0.194642103,0.926345981,0.337424095,-0.845772721,0.23042817
TRIM5,0.978870763,-0.189309567,0.137207382,-0.376985674,-0.294223638,0.310879185,0.135665964,-0.044487581,0.083526366,-0.123572813,0.070823673,-0.34870691,-0.058536816
TRIM52,0.976872046,-0.900379662,-0.134602712,0.208998733,0.155557071,0.198837812,-0.25506088,-0.075693412,0.182034673,0.179219395,-0.054700771,0.054211234,-0.079316397
TRIM54,-2.981184155,-1.201396693,0.80834669,0.968092636,-0.187450855,0.864262935,1.902998066,-0.861456464,-1.21524891,-0.800672197,0.917662364,0.039987005,0.341320973
TRIM56,0.99960284,0.20466564,-0.141146957,-0.117547057,0.359275327,0.339466222,-0.021434265,0.006810787,0.18689105,-0.199951835,-0.046571123,-0.167025194,0.077593116
TRIM58,-0.904250198,2.177786555,0.423690492,0.909204573,-1.907696145,-0.408734354,0.148696652,-0.021590841,0.078675124,0.247142464,0.270714191,-0.366566624,-0.507582339
TRIM6,-0.666543462,-0.472227895,0.268251064,0.000947047,-0.204499239,0.836929016,-0.579028277,0.428690022,0.358993096,-0.034969491,0.808718444,-0.942456621,-0.978723848
TRIM61,-0.563211055,-0.219702352,-0.581125019,-0.366222428,-0.73922967,0.259723341,-0.882952164,-1.01401,-0.723890245,0.347044938,0.48973553,-0.712253879,0.207914891
TRIM62,-0.614373702,2.181887841,-0.691518172,-0.25358322,0.253981196,-0.172100349,-0.189223924,0.224513538,0.10527413,0.547886419,-0.112415294,-0.12581474,-0.02601891
TRIM65,0.710691995,0.157038801,-0.372924681,0.424742284,0.053755132,0.32901436,0.150775072,0.253957055,-0.208109006,-0.257291576,-0.470842683,0.206655011,-0.001297256
TRIM67,-2.542853892,-0.421127395,-0.816583362,-0.485747766,-0.023532801,0.592293324,0.703765849,0.106984846,-0.295487597,0.480056672,-0.637737264,-0.441195704,0.607318392
TRIM68,0.924214103,0.268166346,-0.431298942,-0.264390548,0.190414566,-0.433600747,0.467524939,-0.177526042,-0.044895512,-0.101664028,0.416815641,-0.096628128,-0.265682166
TRIM69,0.750985774,-0.806222986,-0.200322317,0.822014442,0.651442236,0.348164891,0.29208183,0.162653282,-0.244635005,0.3229456,-0.516012076,-0.001356705,-0.831038391
TRIM7,0.009673425,-0.105677532,-0.093207174,0.24568964,0.498122541,-0.221902845,-0.063459986,0.473670984,-0.241864661,0.314781503,-1.074322837,0.473657724,0.338625368
TRIM73,-0.504917223,0.815688442,-0.34979664,0.7004905,0.162255345,-0.161654941,-0.939989775,-0.053353789,-0.165709377,-0.357091529,-0.282716242,0.031671548,0.503978546
TRIM74,0.34268818,0.45575736,-0.483674054,0.245892165,0.520214556,0.026500187,-0.611994255,0.207660654,0.403688759,0.110069962,-0.47536555,0.003710888,0.121839773
TRIM8,0.291911498,1.930278097,0.39135534,0.990483121,0.771400182,0.074588355,-0.352847853,-0.321171367,0.006937063,0.108516889,-0.221968332,0.236593805,0.048977418
TRIM9,-0.708324731,0.852741825,1.2077903,0.311732663,-0.288124203,-0.164803079,-1.236949629,0.262155663,-0.124482514,0.154251253,0.591863882,-0.341303693,0.310008765
TRIML1,-4.311465682,-1.391616249,0.305825437,-0.612446807,0.565090183,-0.388966674,-0.55916128,-0.598806297,-0.980156634,0.152974613,-0.192443655,0.316815953,-0.053319642
TRIML2,-4.477032466,-0.651781416,0.200882314,-0.363154725,-0.34371086,-1.118804942,-0.969050268,-0.301801699,0.845302561,0.365416103,-0.357792933,0.372324655,-0.155059687
TRIO,0.541917198,0.919333984,-0.699214077,-0.937445807,0.226376184,-0.219185116,0.306422931,0.328305988,0.059882164,0.370633676,-0.292410279,0.052031041,-0.353636226
TRIOBP,0.491012804,1.152337524,0.234908133,-0.039968588,0.250546474,0.286037138,-0.073074363,0.236882645,-0.028948645,-0.388180464,0.254005197,0.128694526,0.390009572
TRIP10,0.206124017,0.240347706,-0.029653812,-0.045717235,0.6119422,-0.61336103,0.702968013,0.945812413,-0.209152077,0.590939437,-1.122330134,-0.26924989,0.211671936
TRIP11,1.213027765,-1.02993693,0.002453253,0.01905563,-0.003187667,-0.030658059,0.069037971,-0.243102818,0.050475186,0.072026434,-0.153943825,0.048129349,-0.179482344
TRIP12,0.791487898,0.55526999,0.364383962,-0.092708304,-0.659464571,0.133814768,0.199166867,0.030783822,-0.220643999,-0.029378419,-0.18019951,-0.012423889,-0.145070794
TRIP13,-1.234184646,-1.558018324,-0.078467478,-0.906635996,-0.145043155,1.082881929,-0.393978973,0.925366847,-0.807149246,0.289292663,0.297253181,0.153444561,-0.055456605
TRIP4,0.976098976,-0.376953487,0.440708335,0.355904003,0.080078543,0.090844142,-0.424029752,0.173861013,0.234207326,-0.169197271,-0.247323642,0.183157628,-0.129707136
TRIP6,0.103393182,0.896038883,0.214307323,0.164570213,0.347972959,-0.481777546,-0.620615915,-0.132689951,0.029765278,-1.16091972,0.728734707,-0.348362378,-0.004551487
TRIT1,0.856907169,-0.457195009,-0.34728359,-0.397917606,0.014538645,-0.303127964,-0.220262348,-0.061652237,-0.024824806,0.16806126,0.150349411,-0.312284692,0.17914527
TRMT1,0.812564954,-0.141496764,-0.610808521,-0.104532705,0.671928925,-0.433707869,-0.069514351,-0.030263254,-0.349174107,-0.364821689,-0.117471098,0.006272176,0.304607233
TRMT11,0.815642117,-0.678103713,-0.581357733,-0.296959722,-0.401370323,0.314785924,-0.082113945,0.019024368,-0.039554233,0.048288608,-0.125403467,0.12865039,-0.163046242
TRMT12,0.846919263,-0.912050157,-0.085034226,0.199311683,0.138845384,-0.016374223,0.420089562,0.254975632,-0.054525488,-0.353399389,-0.01127505,-0.236518499,0.413132619
TRMT5,0.716567039,-0.742593751,-0.502103651,-0.112006562,-0.288946213,-0.00653494,-0.051376331,0.092199243,-0.079103209,0.014987413,-0.074437646,0.021176883,0.093701169
TRMT6,1.185803492,-0.847353333,-0.001566737,0.126964491,0.182026115,-0.18994048,0.015290414,0.361294138,0.166742783,0.303133399,-0.398813764,0.094910527,0.021821496
TRMU,1.064917147,-0.123897566,-0.049249583,-0.026740003,0.272832357,-0.133865761,0.328624519,0.451632869,-0.106248014,0.09962652,-0.42728612,0.10943482,-0.061459803
TRNT1,1.075942635,-0.860490752,-0.291966054,0.08524087,-0.047241384,0.296117378,-0.154114839,0.04386225,0.102693591,0.096653098,-0.0237935,0.135995339,0.046854444
TRO,-2.444286811,0.026261615,-0.590275506,-0.742987919,-1.488937732,-1.140654028,0.009518017,0.776178927,0.068105395,-0.706168195,0.39539971,0.525350394,0.455671353
TROAP,-0.496346305,1.318510215,-0.174675032,0.51317221,-1.625578984,0.079963406,0.469288432,0.811206551,0.047609644,-0.68232831,0.3303211,-0.466048874,-0.417795058
TRPA1,-0.481024215,-0.002512219,0.265225614,-1.287486628,-0.326502544,1.599483051,0.104630393,-0.409629328,0.363402106,-0.305326895,0.487176397,0.391679167,-0.181446342
TRPC1,0.403470093,-0.657859357,-0.703159775,-0.155610579,-0.371435012,0.367916698,-0.460854248,-0.252846375,-0.604252623,0.317574199,-0.415226866,0.382421149,-0.016966798
TRPC2,-2.636802591,1.162149563,0.566984309,-0.879119012,-0.868786681,-0.940806288,0.803685918,-0.295884063,0.747896271,0.613997525,-0.133795631,-0.116192663,-0.034823102
TRPC4,-4.482491745,0.485140088,0.329611299,-0.638675814,0.348486401,-0.589097961,1.209400484,0.48817592,1.135713746,-0.898998924,-0.34325112,0.350344788,-0.660044134
TRPC4AP,1.02642193,0.598885654,0.255234471,-0.326147907,0.130935317,0.028825071,0.176997175,0.021770072,-0.107080256,-0.055888951,-0.100839712,0.036197986,0.011098541
TRPC5,-0.575065696,-0.057218109,-1.148199676,-0.728018832,-0.177144045,0.207345589,-0.526501773,0.448931127,-0.187126747,0.810753578,-0.022178956,-1.178566264,0.041906423
TRPC6,-0.474433257,0.040869778,0.133291424,-0.428611156,-0.029024253,0.684015173,0.186188033,1.433612162,-0.087224199,2.279961748,1.152830691,0.258746528,0.405428866
TRPM2,-0.576980976,2.209880397,0.447556463,0.132033606,0.888953948,-0.967070366,-0.219671783,0.314026558,0.008502203,-0.474168522,-0.335155499,-0.431452318,-0.235049576
TRPM3,-3.319708661,-0.426121086,0.364181478,-1.020813991,0.008275329,-0.293711439,-0.485237313,0.154776239,1.148909865,-0.183253872,-0.253356739,-0.581709182,0.207382022
TRPM4,-1.943281168,0.66209798,-0.173594221,0.067737416,0.039572465,0.175962219,0.303635125,0.550889709,-0.312037443,0.150666704,-0.093730653,-0.049809459,-0.656608056
TRPM6,0.3640234,1.117980768,1.207773031,-0.66811587,-0.155342347,0.307388649,-0.150013074,0.330958212,-0.289966024,0.188985074,0.14037972,-0.106715414,0.28397274
TRPM7,1.163220508,-0.987447947,-0.171334615,0.077680678,-0.115823228,0.096661256,0.084835083,0.039348247,0.130365153,0.058777631,-0.131861276,0.143097782,-0.087725245
TRPM8,-4.003498864,-1.014073664,0.84252858,-1.584429026,-0.372635966,-0.196395885,-0.573902206,-0.697186744,0.148597054,-0.228680991,-0.526173398,0.151824531,-0.749398042
TRPS1,0.869412289,-0.009956205,0.240575345,-0.641461201,-0.11136648,0.154227168,-0.378290246,0.053831841,0.017955645,0.311862867,-0.073965574,-0.108469349,-0.182462104
TRPT1,0.854682608,0.703481382,-0.374656886,-0.359481786,0.450212221,-0.543263043,0.006743921,-0.218750848,0.099134819,-0.116484119,0.760340649,-0.230829739,0.477470486
TRPV1,-0.155137839,0.949277892,-1.032952179,0.01837059,0.335024838,0.069593051,-0.374159217,0.256452923,-0.277101842,0.380411715,-0.023000682,-0.836336812,0.087722339
TRPV2,1.001005487,0.729401336,-0.50421337,-0.402720282,0.243208503,0.155783585,0.239840246,0.237734117,0.085919727,-0.112459381,0.123080965,0.005488703,-0.202825607
TRPV3,-2.670437314,0.575787449,0.156547013,0.142151062,0.248474395,0.529280469,0.31531739,-0.683580914,0.162701767,0.148016657,-0.855314883,0.76691512,0.114660063
TRPV5,-0.653595222,1.623309228,0.529625612,-0.298854996,0.931278484,-0.019400027,-0.689202026,-0.312144696,-0.357727287,0.171428115,-0.362461352,-0.317663584,0.02963258
TRRAP,0.350571736,1.488066134,-0.748621407,-0.353652856,-0.11499815,-0.227713181,-0.110376551,0.327357921,0.255281202,0.257883818,0.023706853,-0.088998534,-0.203785442
TRUB1,1.087608226,-1.376279009,-0.18440203,-0.211590895,0.146330786,-0.008956373,0.230601811,-0.017450958,-0.208085889,0.14913462,-0.070512195,-0.118182693,-0.076328026
TRUB2,0.903976613,-0.255667041,-0.528903686,-0.482500158,-0.239941573,-0.538839644,0.102190102,-0.359243137,0.019481609,-0.623005795,0.277586221,0.226263246,0.178892232
TSC1,0.449708448,0.979864011,-0.284861671,-0.206994566,-0.32140753,0.017206591,-0.257301956,0.024347466,0.2931977,-0.186400771,-0.067077194,0.180922488,0.08186486
TSC2,-0.235363517,2.028125658,-0.238295911,0.226844431,0.127688409,-0.177806019,-0.015019127,0.092545137,0.158004869,-0.453576946,-0.012000632,0.054601059,0.278113387
TSC22D1,0.889913059,0.617116323,-0.090200002,0.09578328,-0.651514975,0.266608404,-0.2107234,0.280867887,-0.235734753,0.163781878,0.315784598,0.388673279,-0.138880966
TSC22D2,0.80978045,-0.062825885,-0.118725681,0.101246282,-0.247080693,0.529435039,-0.338732952,-0.017785857,0.061264356,-0.025528011,-0.056381571,0.086991377,0.126253275
TSC22D3,0.951099615,0.483884125,1.03074651,0.638029275,0.197345223,0.494948907,-0.075966953,-0.224050548,-0.063431111,0.519400736,-0.483552033,-0.05380645,0.030188923
TSC22D4,0.098341942,1.858524873,-0.019524153,1.437543285,0.172058139,0.515292271,0.049279328,-0.073646382,-0.088367641,0.15924987,0.037753864,-0.370354926,-0.134345547
TSEN2,0.922983327,-0.843160858,-0.646050889,-0.137583871,-0.204040778,-0.400774072,0.064884363,0.280553858,0.066229862,-0.185306961,-0.138255354,0.252405995,-0.311434078
TSEN34,1.149243771,0.372949967,1.506853318,-0.078676198,0.272906608,0.041174994,0.149649755,0.0969291,-0.297025037,-0.051489884,0.063028397,-0.117507818,-0.051402575
TSEN54,0.908854596,-0.193000446,-0.526363564,0.122731448,0.472069147,0.560899546,0.225431925,0.082421343,0.116662736,-0.083740102,-0.351971491,0.150108835,-0.118954735
TSFM,0.915699075,-0.723994727,-0.338502664,-0.398672364,0.497548018,0.015397098,0.033675629,-0.271934855,-0.182905047,0.195030708,0.037769356,-0.213008571,0.156093913
TSG101,1.111722053,-0.617372212,0.786561066,-0.290540712,-0.224304985,-0.025517563,0.02607732,-0.088292599,-0.018585584,0.056357043,0.024975434,0.072948242,0.018628261
TSGA10,0.636965683,-0.738016181,-0.667540233,0.107954252,-0.640048788,0.199764274,0.002362038,0.032314875,0.208971207,-0.143348239,0.488777792,0.218531142,0.066162255
TSHR,-0.717516724,0.485550237,-0.444577289,0.084137042,-1.064055715,0.070736575,-0.279309676,-0.556970232,-0.058748736,-0.246939713,0.197775611,1.188361953,0.426727656
TSHZ1,0.641121067,0.80005302,-0.831555514,-0.099366763,-0.298738353,0.198053427,-0.038992349,-0.590008276,0.33441599,0.081138731,0.205036907,-0.019695609,-0.135146223
TSHZ2,-0.284677047,0.647421937,-1.353213775,0.527382689,-1.056540288,-0.64961425,-0.245553174,0.416729432,0.254036026,0.182909129,-0.06299532,0.277173265,0.343516569
TSHZ3,0.156133315,1.080231082,1.293558048,-0.500675643,0.316076618,0.557718491,0.091645607,-0.046010979,0.302593668,-0.059195353,-0.655511911,-0.128701096,-0.13789447
TSLP,-5.010048127,-0.985029939,0.898520805,0.302257189,0.470755322,0.706117681,0.631600297,0.962745006,0.748735232,-0.2959421,0.97793637,0.490168705,-0.521302848
TSN,1.261748345,-0.894593545,-0.028673923,0.187997964,0.073751485,-0.073525869,0.165626284,-0.119589078,-0.079876491,-0.127660726,-0.037798274,-0.027071305,-0.038942528
TSNAX,1.142717375,-1.552447729,0.66980908,0.095226303,0.074979073,0.001035941,-0.032652365,-0.006739914,-0.031018772,0.194438652,0.010695549,-0.069337979,-0.038948228
TSPAN1,-2.368647404,0.023282949,0.251635909,-0.478809364,1.343495535,-0.972799469,-0.000574536,-1.361342179,-0.347711638,-0.466161397,-1.054457319,0.071386205,-0.832510759
TSPAN10,-3.569405051,-0.847257293,-0.073732603,1.27522178,-0.582581145,1.289216093,-0.442491645,0.129461754,-0.94226632,1.474734522,0.552076027,0.340368515,1.000121546
TSPAN12,-4.508846278,-1.039408492,0.355213444,-0.96680823,-0.606288077,-0.048741533,0.612739671,-0.291084162,0.665174355,0.182520102,0.196276206,0.094194055,0.240270995
TSPAN13,0.811092468,-1.339176609,-0.78758194,0.452580966,0.566743229,-1.063887789,0.01692516,0.744060061,-0.467997916,0.066247495,-0.077721563,-0.255467446,0.047950664
TSPAN14,0.708376487,1.133920041,-0.215911161,-0.641511565,0.121146946,-0.476073296,-0.250852055,0.063222954,0.388685169,0.124395868,0.255455876,0.295716069,-0.032181097
TSPAN15,-1.629172461,-0.076320276,-1.17256488,-0.555194051,-0.061096361,0.687050561,0.015045304,-0.23029881,0.088500142,-0.182093786,0.322863619,0.269749598,0.722918217
TSPAN16,-0.893404738,2.041103933,0.861162188,-0.239095954,0.255099338,-0.540074011,-0.595599612,-0.653333609,0.409567877,0.189619109,0.4627273,-0.894022019,0.428386776
TSPAN17,0.995308319,-0.085344386,-0.413980482,-0.042350831,-0.056685096,0.100003008,0.226377199,-0.045639435,-0.04764342,-0.441640989,-0.073635406,-0.175160303,-0.02235086
TSPAN18,-0.436837982,1.945748391,-0.382838798,-0.281925332,0.29678485,-0.507798633,-0.279413401,0.239493216,0.510191183,0.014635908,0.116221137,0.321418887,0.26604546
TSPAN19,-4.808525826,-0.380769118,0.403716219,-0.483435773,0.621807566,-0.561835692,-0.008587984,0.663472147,-0.051332092,-0.322884008,0.471104383,0.130899513,0.414184821
TSPAN2,1.025143552,-0.108952568,1.096482005,0.668865094,0.154810534,0.513340574,-0.464975795,-0.145656662,-0.307344154,0.239314046,-0.335327298,0.581538426,-0.182440878
TSPAN3,1.140416381,-0.126405228,-0.096801758,0.074617526,0.454312454,-0.378356957,-0.155921366,-0.126871095,-0.222098899,0.095543867,-0.344316127,-0.063608682,-0.229085015
TSPAN31,0.883769912,-1.185687121,0.422659814,-0.092076203,0.271405652,-0.117594251,0.35101373,0.502262557,0.073433539,0.176299325,-0.546936352,0.059598314,-0.056139704
TSPAN32,0.638637474,0.370915994,-0.200858884,-0.349759821,0.297081871,0.287085384,0.201445408,-0.174883774,0.322433386,0.168044395,-0.349723598,0.121015275,0.230082738
TSPAN33,0.484582369,0.505777923,0.00879443,-0.753271668,-0.109207596,-0.727070934,0.094081977,0.276670506,-0.376564908,0.690717399,0.134288737,-0.28190763,0.435133168
TSPAN4,0.785679479,0.02954242,0.078518306,-0.570829878,-0.057335181,-0.545813809,0.625181615,-0.37423685,-0.067839578,-0.005010702,0.176352928,-0.839988304,0.073569052
TSPAN5,0.169796131,0.837987103,0.892753119,0.947944938,-2.131727223,-0.31330826,0.144374514,-0.039705275,-0.117066386,-0.023971822,0.1465299,-0.312728863,-0.257472547
TSPAN6,-1.891001396,-1.297983219,-1.680973022,-0.040041628,-0.611782487,-0.331962965,-0.184095964,-0.890921199,-0.590097055,0.956039132,-0.516413717,-0.015883574,0.0863302
TSPAN7,-1.438415884,1.040989388,0.181127862,1.320066485,-0.520405229,-0.073319262,2.215884413,0.324637827,-0.9770121,-0.033327364,-0.526676595,-0.907103744,-0.678959486
TSPAN9,-0.477778377,1.832000899,0.867920921,0.238096279,-0.320856307,-0.020725992,0.029699059,0.515473845,-0.545031631,1.396450773,-0.174566963,0.087728166,0.659611223
TSPO,1.209099949,-0.021849338,1.032278411,0.304295922,0.374318424,0.044923752,0.554390676,0.463830551,-0.238488916,0.175236951,-0.171570778,-0.0035202,0.063251448
TSPY1,-4.928212312,-0.314012841,1.095622739,0.06042179,0.563583948,-0.467259082,1.75483512,-0.4374265,0.810903599,0.121136858,0.306475433,0.074549763,-0.46452791
TSPYL1,1.113232218,-0.32261422,-0.325000382,-0.237342467,-0.012860867,-0.474326487,0.133927831,-0.327143983,-0.143566024,-0.071229242,0.161478046,-0.056511693,-0.17334782
TSPYL2,0.789200578,0.714889069,-1.246839621,0.098332608,0.276605623,-0.265736888,-0.197791061,-0.685645157,-0.313516808,-0.153954611,-0.168830691,0.260596889,-0.228248153
TSPYL4,0.520304999,-0.231795548,-0.616056763,-0.183225345,-0.088277625,0.048657785,-0.299809976,-0.070688358,0.002047086,-0.203390311,0.198041652,-0.084054231,0.185596198
